source,org_id,tbl_id,year,region_code,region_name,industry_code,industry_name,industry_level,indicator,unit,value,last_modified,quality_flag
KOSIS,101,DT_1FS1101,2020,00,전국,C21,의료용 물질 및 의약품 제조업,중분류,employees,명,50783.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C21,의료용 물질 및 의약품 제조업,중분류,employees,명,58740.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C21,의료용 물질 및 의약품 제조업,중분류,employees,명,61129.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C21,의료용 물질 및 의약품 제조업,중분류,employees,명,62037.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C21,의료용 물질 및 의약품 제조업,중분류,employees,명,65961.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C22,고무 및 플라스틱제품 제조업,중분류,employees,명,215644.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C22,고무 및 플라스틱제품 제조업,중분류,employees,명,217210.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C22,고무 및 플라스틱제품 제조업,중분류,employees,명,212664.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C22,고무 및 플라스틱제품 제조업,중분류,employees,명,206544.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C22,고무 및 플라스틱제품 제조업,중분류,employees,명,205430.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C23,비금속 광물제품 제조업,중분류,employees,명,87586.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C23,비금속 광물제품 제조업,중분류,employees,명,87593.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C23,비금속 광물제품 제조업,중분류,employees,명,87367.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C23,비금속 광물제품 제조업,중분류,employees,명,86585.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C23,비금속 광물제품 제조업,중분류,employees,명,85269.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C24,1차 금속 제조업,중분류,employees,명,138286.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C24,1차 금속 제조업,중분류,employees,명,139345.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C24,1차 금속 제조업,중분류,employees,명,145703.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C24,1차 금속 제조업,중분류,employees,명,145868.0,,valid
KOSIS,101,DT_1FS1101,2024,00,전국,C24,1차 금속 제조업,중분류,employees,명,148847.0,,valid
KOSIS,101,DT_1FS1101,2020,00,전국,C25,금속가공제품 제조업; 기계 및 가구 제외,중분류,employees,명,249120.0,,valid
KOSIS,101,DT_1FS1101,2021,00,전국,C25,금속가공제품 제조업; 기계 및 가구 제외,중분류,employees,명,245650.0,,valid
KOSIS,101,DT_1FS1101,2022,00,전국,C25,금속가공제품 제조업; 기계 및 가구 제외,중분류,employees,명,249578.0,,valid
KOSIS,101,DT_1FS1101,2023,00,전국,C25,금속가공제품 제조업; 기계 및 가구 제외,중분류,employees,명,252302.0,,valid
